DateTime,Final price,Historical Low,price,release_date,game_age_days,month,original_price,is_on_sale,discount_percent,last_sale_date,days_since_last_sale,game_title
2022-10-04 15:10:02,59.99,59.99,59.99,2022-10-04 15:10:02,0,10,59.99,0,0.0,,999.0,Dead Space
2023-01-27 17:15:02,0.0,,0.0,2022-10-04 15:10:02,115,1,0.0,0,0.0,,999.0,Dead Space
2023-01-27 18:23:03,59.99,59.99,59.99,2022-10-04 15:10:02,115,1,59.99,0,0.0,,999.0,Dead Space
2023-03-16 17:30:23,50.99,50.99,50.99,2022-10-04 15:10:02,163,3,59.99,1,15.002500416736119,2023-03-16 17:30:23,0.0,Dead Space
2023-03-23 17:26:07,59.99,50.99,59.99,2022-10-04 15:10:02,170,3,59.99,0,0.0,2023-03-16 17:30:23,6.0,Dead Space
2023-05-15 17:24:06,47.99,47.99,47.99,2022-10-04 15:10:02,223,5,59.99,1,20.0033338889815,2023-05-15 17:24:06,0.0,Dead Space
2023-05-29 17:24:01,59.99,47.99,59.99,2022-10-04 15:10:02,237,5,59.99,0,0.0,2023-05-15 17:24:06,13.0,Dead Space
2023-06-29 17:21:25,41.99,41.99,41.99,2022-10-04 15:10:02,268,6,59.99,1,30.005000833472238,2023-06-29 17:21:25,0.0,Dead Space
2023-07-13 17:26:29,59.99,41.99,59.99,2022-10-04 15:10:02,282,7,59.99,0,0.0,2023-06-29 17:21:25,14.0,Dead Space
2023-07-27 17:03:48,41.99,41.99,41.99,2022-10-04 15:10:02,296,7,59.99,1,30.005000833472238,2023-07-27 17:03:48,0.0,Dead Space
2023-08-10 17:05:10,59.99,41.99,59.99,2022-10-04 15:10:02,310,8,59.99,0,0.0,2023-07-27 17:03:48,14.0,Dead Space
2023-09-11 17:23:54,35.99,35.99,35.99,2022-10-04 15:10:02,342,9,59.99,1,40.00666777796299,2023-09-11 17:23:54,0.0,Dead Space
2023-09-25 17:23:59,59.99,35.99,59.99,2022-10-04 15:10:02,356,9,59.99,0,0.0,2023-09-11 17:23:54,14.0,Dead Space
2023-10-26 17:24:15,35.99,35.99,35.99,2022-10-04 15:10:02,387,10,59.99,1,40.00666777796299,2023-10-26 17:24:15,0.0,Dead Space
2023-11-02 17:28:40,59.99,35.99,59.99,2022-10-04 15:10:02,394,11,59.99,0,0.0,2023-10-26 17:24:15,7.0,Dead Space
2023-11-21 18:22:52,29.99,29.99,29.99,2022-10-04 15:10:02,413,11,59.99,1,50.00833472245374,2023-11-21 18:22:52,0.0,Dead Space
2023-11-28 18:32:16,59.99,29.99,59.99,2022-10-04 15:10:02,420,11,59.99,0,0.0,2023-11-21 18:22:52,7.0,Dead Space
2023-12-04 18:24:25,26.99,26.99,26.99,2022-10-04 15:10:02,426,12,59.99,1,55.00916819469912,2023-12-04 18:24:25,0.0,Dead Space
2023-12-11 18:24:34,59.99,26.99,59.99,2022-10-04 15:10:02,433,12,59.99,0,0.0,2023-12-04 18:24:25,7.0,Dead Space
2023-12-21 18:13:30,23.99,23.99,23.99,2022-10-04 15:10:02,443,12,59.99,1,60.010001666944504,2023-12-21 18:13:30,0.0,Dead Space
2024-01-04 18:34:24,59.99,23.99,59.99,2022-10-04 15:10:02,457,1,59.99,0,0.0,2023-12-21 18:13:30,14.0,Dead Space
2024-01-29 18:23:25,23.99,23.99,23.99,2022-10-04 15:10:02,482,1,59.99,1,60.010001666944504,2024-01-29 18:23:25,0.0,Dead Space
2024-02-12 18:23:56,59.99,23.99,59.99,2022-10-04 15:10:02,496,2,59.99,0,0.0,2024-01-29 18:23:25,14.0,Dead Space
2024-03-14 17:47:01,23.99,23.99,23.99,2022-10-04 15:10:02,527,3,59.99,1,60.010001666944504,2024-03-14 17:47:01,0.0,Dead Space
2024-03-28 17:03:13,59.99,23.99,59.99,2022-10-04 15:10:02,541,3,59.99,0,0.0,2024-03-14 17:47:01,13.0,Dead Space
2024-04-29 17:23:57,20.99,20.99,20.99,2022-10-04 15:10:02,573,4,59.99,1,65.01083513918987,2024-04-29 17:23:57,0.0,Dead Space
2024-05-13 17:24:10,59.99,20.99,59.99,2022-10-04 15:10:02,587,5,59.99,0,0.0,2024-04-29 17:23:57,14.0,Dead Space
2024-06-13 17:03:11,17.99,17.99,17.99,2022-10-04 15:10:02,618,6,59.99,1,70.01166861143524,2024-06-13 17:03:11,0.0,Dead Space
2024-06-17 17:23:46,59.99,17.99,59.99,2022-10-04 15:10:02,622,6,59.99,0,0.0,2024-06-13 17:03:11,4.0,Dead Space
2024-06-27 17:55:33,20.99,17.99,20.99,2022-10-04 15:10:02,632,6,59.99,1,65.01083513918987,2024-06-27 17:55:33,0.0,Dead Space
2024-07-11 17:32:04,59.99,17.99,59.99,2022-10-04 15:10:02,646,7,59.99,0,0.0,2024-06-27 17:55:33,13.0,Dead Space
2024-08-05 17:24:05,20.99,17.99,20.99,2022-10-04 15:10:02,671,8,59.99,1,65.01083513918987,2024-08-05 17:24:05,0.0,Dead Space
2024-08-19 17:24:05,59.99,17.99,59.99,2022-10-04 15:10:02,685,8,59.99,0,0.0,2024-08-05 17:24:05,14.0,Dead Space
2024-09-19 17:03:00,20.99,17.99,20.99,2022-10-04 15:10:02,716,9,59.99,1,65.01083513918987,2024-09-19 17:03:00,0.0,Dead Space
2024-09-26 17:02:54,59.99,17.99,59.99,2022-10-04 15:10:02,723,9,59.99,0,0.0,2024-09-19 17:03:00,6.0,Dead Space
2024-10-28 17:24:03,17.99,17.99,17.99,2022-10-04 15:10:02,755,10,59.99,1,70.01166861143524,2024-10-28 17:24:03,0.0,Dead Space
2024-11-11 17:05:03,59.99,17.99,59.99,2022-10-04 15:10:02,769,11,59.99,0,0.0,2024-10-28 17:24:03,13.0,Dead Space
2024-11-27 18:30:14,17.99,17.99,17.99,2022-10-04 15:10:02,785,11,59.99,1,70.01166861143524,2024-11-27 18:30:14,0.0,Dead Space
2024-12-04 18:32:21,59.99,17.99,59.99,2022-10-04 15:10:02,792,12,59.99,0,0.0,2024-11-27 18:30:14,7.0,Dead Space
2024-12-11 18:02:54,14.99,14.99,14.99,2022-10-04 15:10:02,799,12,59.99,1,75.01250208368062,2024-12-11 18:02:54,0.0,Dead Space
2025-01-02 19:01:25,59.99,14.99,59.99,2022-10-04 15:10:02,821,1,59.99,0,0.0,2024-12-11 18:02:54,22.0,Dead Space
2025-01-30 18:01:24,14.99,14.99,14.99,2022-10-04 15:10:02,849,1,59.99,1,75.01250208368062,2025-01-30 18:01:24,0.0,Dead Space
2025-02-13 18:01:21,59.99,14.99,59.99,2022-10-04 15:10:02,863,2,59.99,0,0.0,2025-01-30 18:01:24,13.0,Dead Space
2025-03-13 17:38:08,14.99,14.99,14.99,2022-10-04 15:10:02,891,3,59.99,1,75.01250208368062,2025-03-13 17:38:08,0.0,Dead Space
2025-03-27 17:01:10,59.99,14.99,59.99,2022-10-04 15:10:02,905,3,59.99,0,0.0,2025-03-13 17:38:08,13.0,Dead Space
2025-05-01 17:01:24,14.99,14.99,14.99,2022-10-04 15:10:02,940,5,59.99,1,75.01250208368062,2025-05-01 17:01:24,0.0,Dead Space
2025-05-15 17:01:09,59.99,14.99,59.99,2022-10-04 15:10:02,954,5,59.99,0,0.0,2025-05-01 17:01:24,13.0,Dead Space
2025-06-19 17:01:17,11.99,11.99,11.99,2022-10-04 15:10:02,989,6,59.99,1,80.01333555592599,2025-06-19 17:01:17,0.0,Dead Space
2025-06-26 19:57:43,11.99,11.99,11.99,2022-10-04 15:10:02,996,6,59.99,1,80.01333555592599,2025-06-26 19:57:43,0.0,Dead Space
2025-07-10 17:11:08,59.99,11.99,59.99,2022-10-04 15:10:02,1010,7,59.99,0,0.0,2025-06-26 19:57:43,13.0,Dead Space
2025-07-28 17:11:18,11.99,11.99,11.99,2022-10-04 15:10:02,1028,7,59.99,1,80.01333555592599,2025-07-28 17:11:18,0.0,Dead Space
2025-08-11 17:11:08,59.99,11.99,59.99,2022-10-04 15:10:02,1042,8,59.99,0,0.0,2025-07-28 17:11:18,13.0,Dead Space
2025-09-11 17:01:12,11.99,11.99,11.99,2022-10-04 15:10:02,1073,9,59.99,1,80.01333555592599,2025-09-11 17:01:12,0.0,Dead Space
2025-09-25 17:01:12,59.99,11.99,59.99,2022-10-04 15:10:02,1087,9,59.99,0,0.0,2025-09-11 17:01:12,14.0,Dead Space
2025-09-29 17:08:25,11.99,11.99,11.99,2022-10-04 15:10:02,1091,9,59.99,1,80.01333555592599,2025-09-29 17:08:25,0.0,Dead Space
2025-10-06 17:11:11,59.99,11.99,59.99,2022-10-04 15:10:02,1098,10,59.99,0,0.0,2025-09-29 17:08:25,7.0,Dead Space
2025-11-20 18:01:17,8.99,8.99,8.99,2022-10-04 15:10:02,1143,11,59.99,1,85.01416902817137,2025-11-20 18:01:17,0.0,Dead Space
2025-12-04 18:01:12,59.99,8.99,59.99,2022-10-04 15:10:02,1157,12,59.99,0,0.0,2025-11-20 18:01:17,13.0,Dead Space
2025-12-11 00:09:31,59.99,8.99,59.99,2022-10-04 15:10:02,1163,12,59.99,0,0.0,2025-11-20 18:01:17,20.0,Dead Space
2025-12-11 00:09:31,,8.99,,2022-10-04 15:10:02,1163,12,59.99,0,0.0,2025-11-20 18:01:17,20.0,Dead Space
2013-08-21 17:44:05,15.99,15.99,15.99,2013-08-21 17:44:05,0,8,15.99,0,0.0,,999.0,Outlast
2013-09-04 19:44:04,19.99,15.99,19.99,2013-08-21 17:44:05,14,9,15.99,0,0.0,,999.0,Outlast
2013-10-29 17:20:07,13.32,13.32,13.32,2013-08-21 17:44:05,68,10,13.32,0,0.0,,999.0,Outlast
2013-11-01 20:47:35,19.99,13.32,19.99,2013-08-21 17:44:05,72,11,19.99,0,0.0,,999.0,Outlast
2013-11-27 18:21:59,6.79,6.79,6.79,2013-08-21 17:44:05,98,11,19.99,1,66.03301650825412,2013-11-27 18:21:59,0.0,Outlast
2013-11-28 04:23:12,19.99,6.79,19.99,2013-08-21 17:44:05,98,11,19.99,0,0.0,2013-11-27 18:21:59,0.0,Outlast
2013-11-28 05:30:35,6.79,6.79,6.79,2013-08-21 17:44:05,98,11,19.99,1,66.03301650825412,2013-11-28 05:30:35,0.0,Outlast
2013-11-28 12:51:07,19.99,6.79,19.99,2013-08-21 17:44:05,98,11,19.99,0,0.0,2013-11-28 05:30:35,0.0,Outlast
2013-11-29 19:20:43,11.99,6.79,11.99,2013-08-21 17:44:05,100,11,19.99,1,40.02001000500249,2013-11-29 19:20:43,0.0,Outlast
2013-12-02 04:53:34,19.99,6.79,19.99,2013-08-21 17:44:05,102,12,19.99,0,0.0,2013-11-29 19:20:43,2.0,Outlast
2013-12-19 18:29:03,11.99,6.79,11.99,2013-08-21 17:44:05,120,12,19.99,1,40.02001000500249,2013-12-19 18:29:03,0.0,Outlast
2013-12-23 12:39:42,19.99,6.79,19.99,2013-08-21 17:44:05,123,12,19.99,0,0.0,2013-12-19 18:29:03,3.0,Outlast
2013-12-24 10:25:28,6.79,6.79,6.79,2013-08-21 17:44:05,124,12,19.99,1,66.03301650825412,2013-12-24 10:25:28,0.0,Outlast
2013-12-24 18:25:53,11.99,6.79,11.99,2013-08-21 17:44:05,125,12,19.99,1,40.02001000500249,2013-12-24 18:25:53,0.0,Outlast
2013-12-30 18:30:23,6.79,6.79,6.79,2013-08-21 17:44:05,131,12,19.99,1,66.03301650825412,2013-12-30 18:30:23,0.0,Outlast
2014-01-01 18:59:11,11.99,6.79,11.99,2013-08-21 17:44:05,133,1,19.99,1,40.02001000500249,2014-01-01 18:59:11,0.0,Outlast
2014-01-02 18:28:48,19.99,6.79,19.99,2013-08-21 17:44:05,134,1,19.99,0,0.0,2014-01-01 18:59:11,0.0,Outlast
2014-02-07 18:32:05,9.99,6.79,9.99,2013-08-21 17:44:05,170,2,19.99,1,50.02501250625312,2014-02-07 18:32:05,0.0,Outlast
2014-02-09 18:25:07,19.99,6.79,19.99,2013-08-21 17:44:05,172,2,19.99,0,0.0,2014-02-07 18:32:05,1.0,Outlast
2014-05-06 17:15:03,6.79,6.79,6.79,2013-08-21 17:44:05,257,5,19.99,1,66.03301650825412,2014-05-06 17:15:03,0.0,Outlast
2014-05-09 17:15:05,19.99,6.79,19.99,2013-08-21 17:44:05,260,5,19.99,0,0.0,2014-05-06 17:15:03,3.0,Outlast
2014-06-19 19:00:02,9.99,6.79,9.99,2013-08-21 17:44:05,302,6,19.99,1,50.02501250625312,2014-06-19 19:00:02,0.0,Outlast
2014-06-21 09:18:05,19.99,6.79,19.99,2013-08-21 17:44:05,303,6,19.99,0,0.0,2014-06-19 19:00:02,1.0,Outlast
2014-06-22 17:30:17,4.99,4.99,4.99,2013-08-21 17:44:05,304,6,19.99,1,75.03751875937968,2014-06-22 17:30:17,0.0,Outlast
2014-06-24 17:26:13,9.99,4.99,9.99,2013-08-21 17:44:05,306,6,19.99,1,50.02501250625312,2014-06-24 17:26:13,0.0,Outlast
2014-06-26 18:48:15,19.99,4.99,19.99,2013-08-21 17:44:05,309,6,19.99,0,0.0,2014-06-24 17:26:13,2.0,Outlast
2014-06-28 01:44:35,4.99,4.99,4.99,2013-08-21 17:44:05,310,6,19.99,1,75.03751875937968,2014-06-28 01:44:35,0.0,Outlast
2014-06-28 09:48:18,9.99,4.99,9.99,2013-08-21 17:44:05,310,6,19.99,1,50.02501250625312,2014-06-28 09:48:18,0.0,Outlast
2014-06-30 17:18:05,19.99,4.99,19.99,2013-08-21 17:44:05,312,6,19.99,0,0.0,2014-06-28 09:48:18,2.0,Outlast
2014-09-23 17:15:03,6.79,4.99,6.79,2013-08-21 17:44:05,397,9,19.99,1,66.03301650825412,2014-09-23 17:15:03,0.0,Outlast
2014-09-26 17:15:19,19.99,4.99,19.99,2013-08-21 17:44:05,400,9,19.99,0,0.0,2014-09-23 17:15:03,3.0,Outlast
2014-10-30 17:18:03,6.79,4.99,6.79,2013-08-21 17:44:05,434,10,19.99,1,66.03301650825412,2014-10-30 17:18:03,0.0,Outlast
2014-11-04 21:22:50,19.99,4.99,19.99,2013-08-21 17:44:05,440,11,19.99,0,0.0,2014-10-30 17:18:03,5.0,Outlast
2014-11-26 20:09:18,9.99,4.99,9.99,2013-08-21 17:44:05,462,11,19.99,1,50.02501250625312,2014-11-26 20:09:18,0.0,Outlast
2014-11-26 21:52:29,19.99,4.99,19.99,2013-08-21 17:44:05,462,11,19.99,0,0.0,2014-11-26 20:09:18,0.0,Outlast
2014-11-27 20:37:36,9.99,4.99,9.99,2013-08-21 17:44:05,463,11,19.99,1,50.02501250625312,2014-11-27 20:37:36,0.0,Outlast
2014-11-29 18:01:15,4.99,4.99,4.99,2013-08-21 17:44:05,465,11,19.99,1,75.03751875937968,2014-11-29 18:01:15,0.0,Outlast
2014-11-30 18:03:44,9.99,4.99,9.99,2013-08-21 17:44:05,466,11,19.99,1,50.02501250625312,2014-11-30 18:03:44,0.0,Outlast
2014-12-02 18:44:11,19.99,4.99,19.99,2013-08-21 17:44:05,468,12,19.99,0,0.0,2014-11-30 18:03:44,2.0,Outlast
2014-12-18 18:58:58,9.99,4.99,9.99,2013-08-21 17:44:05,484,12,19.99,1,50.02501250625312,2014-12-18 18:58:58,0.0,Outlast
2014-12-22 18:05:29,4.99,4.99,4.99,2013-08-21 17:44:05,488,12,19.99,1,75.03751875937968,2014-12-22 18:05:29,0.0,Outlast
2014-12-24 18:05:11,9.99,4.99,9.99,2013-08-21 17:44:05,490,12,19.99,1,50.02501250625312,2014-12-24 18:05:11,0.0,Outlast
2015-01-02 18:29:14,19.99,4.99,19.99,2013-08-21 17:44:05,499,1,19.99,0,0.0,2014-12-24 18:05:11,9.0,Outlast
2015-06-11 18:44:24,3.99,3.99,3.99,2013-08-21 17:44:05,659,6,19.99,1,80.040020010005,2015-06-11 18:44:24,0.0,Outlast
2015-06-12 17:05:19,6.79,3.99,6.79,2013-08-21 17:44:05,659,6,19.99,1,66.03301650825412,2015-06-12 17:05:19,0.0,Outlast
2015-06-20 17:09:31,3.99,3.99,3.99,2013-08-21 17:44:05,667,6,19.99,1,80.040020010005,2015-06-20 17:09:31,0.0,Outlast
2015-06-22 17:49:03,19.99,3.99,19.99,2013-08-21 17:44:05,670,6,19.99,0,0.0,2015-06-20 17:09:31,2.0,Outlast
2015-07-30 17:05:23,4.99,3.99,4.99,2013-08-21 17:44:05,707,7,19.99,1,75.03751875937968,2015-07-30 17:05:23,0.0,Outlast
2015-08-03 17:06:11,19.99,3.99,19.99,2013-08-21 17:44:05,711,8,19.99,0,0.0,2015-07-30 17:05:23,4.0,Outlast
2015-10-13 17:05:30,4.99,3.99,4.99,2013-08-21 17:44:05,782,10,19.99,1,75.03751875937968,2015-10-13 17:05:30,0.0,Outlast
2015-10-16 17:06:36,19.99,3.99,19.99,2013-08-21 17:44:05,785,10,19.99,0,0.0,2015-10-13 17:05:30,3.0,Outlast
2015-10-29 17:15:44,4.99,3.99,4.99,2013-08-21 17:44:05,798,10,19.99,1,75.03751875937968,2015-10-29 17:15:44,0.0,Outlast
2015-11-02 18:16:51,19.99,3.99,19.99,2013-08-21 17:44:05,803,11,19.99,0,0.0,2015-10-29 17:15:44,4.0,Outlast
2015-11-25 18:17:26,4.99,3.99,4.99,2013-08-21 17:44:05,826,11,19.99,1,75.03751875937968,2015-11-25 18:17:26,0.0,Outlast
2015-12-01 18:28:14,19.99,3.99,19.99,2013-08-21 17:44:05,832,12,19.99,0,0.0,2015-11-25 18:17:26,6.0,Outlast
2015-12-22 20:39:52,4.99,3.99,4.99,2013-08-21 17:44:05,853,12,19.99,1,75.03751875937968,2015-12-22 20:39:52,0.0,Outlast
2016-01-04 19:12:48,19.99,3.99,19.99,2013-08-21 17:44:05,866,1,19.99,0,0.0,2015-12-22 20:39:52,12.0,Outlast
2016-02-05 21:09:05,4.99,3.99,4.99,2013-08-21 17:44:05,898,2,19.99,1,75.03751875937968,2016-02-05 21:09:05,0.0,Outlast
2016-02-12 18:39:16,19.99,3.99,19.99,2013-08-21 17:44:05,905,2,19.99,0,0.0,2016-02-05 21:09:05,6.0,Outlast
2016-06-23 21:10:45,4.99,3.99,4.99,2013-08-21 17:44:05,1037,6,19.99,1,75.03751875937968,2016-06-23 21:10:45,0.0,Outlast
2016-07-04 17:47:44,19.99,3.99,19.99,2013-08-21 17:44:05,1048,7,19.99,0,0.0,2016-06-23 21:10:45,10.0,Outlast
2016-10-28 18:27:34,4.99,3.99,4.99,2013-08-21 17:44:05,1164,10,19.99,1,75.03751875937968,2016-10-28 18:27:34,0.0,Outlast
2016-11-02 08:39:34,19.99,3.99,19.99,2013-08-21 17:44:05,1168,11,19.99,0,0.0,2016-10-28 18:27:34,4.0,Outlast
2016-11-24 09:54:51,4.99,3.99,4.99,2013-08-21 17:44:05,1190,11,19.99,1,75.03751875937968,2016-11-24 09:54:51,0.0,Outlast
2016-12-02 14:27:09,19.99,3.99,19.99,2013-08-21 17:44:05,1198,12,19.99,0,0.0,2016-11-24 09:54:51,8.0,Outlast
2016-12-22 20:10:43,4.99,3.99,4.99,2013-08-21 17:44:05,1219,12,19.99,1,75.03751875937968,2016-12-22 20:10:43,0.0,Outlast
2017-01-02 18:17:40,19.99,3.99,19.99,2013-08-21 17:44:05,1230,1,19.99,0,0.0,2016-12-22 20:10:43,10.0,Outlast
2017-04-08 17:10:18,3.99,3.99,3.99,2013-08-21 17:44:05,1325,4,19.99,1,80.040020010005,2017-04-08 17:10:18,0.0,Outlast
2017-04-10 17:11:59,19.99,3.99,19.99,2013-08-21 17:44:05,1327,4,19.99,0,0.0,2017-04-08 17:10:18,2.0,Outlast
2017-06-22 17:09:24,2.99,2.99,2.99,2013-08-21 17:44:05,1400,6,19.99,1,85.04252126063031,2017-06-22 17:09:24,0.0,Outlast
2017-07-05 17:33:09,19.99,2.99,19.99,2013-08-21 17:44:05,1413,7,19.99,0,0.0,2017-06-22 17:09:24,13.0,Outlast
2017-10-26 21:04:45,3.99,2.99,3.99,2013-08-21 17:44:05,1527,10,19.99,1,80.040020010005,2017-10-26 21:04:45,0.0,Outlast
2017-11-01 17:30:59,19.99,2.99,19.99,2013-08-21 17:44:05,1532,11,19.99,0,0.0,2017-10-26 21:04:45,5.0,Outlast
2017-11-14 18:19:33,3.99,2.99,3.99,2013-08-21 17:44:05,1546,11,19.99,1,80.040020010005,2017-11-14 18:19:33,0.0,Outlast
2017-11-16 18:10:27,19.99,2.99,19.99,2013-08-21 17:44:05,1548,11,19.99,0,0.0,2017-11-14 18:19:33,1.0,Outlast
2017-11-22 18:02:20,3.99,2.99,3.99,2013-08-21 17:44:05,1554,11,19.99,1,80.040020010005,2017-11-22 18:02:20,0.0,Outlast
2017-11-22 18:08:32,19.99,2.99,19.99,2013-08-21 17:44:05,1554,11,19.99,0,0.0,2017-11-22 18:02:20,0.0,Outlast
2017-11-22 18:45:33,3.99,2.99,3.99,2013-08-21 17:44:05,1554,11,19.99,1,80.040020010005,2017-11-22 18:45:33,0.0,Outlast
2017-11-28 18:15:25,19.99,2.99,19.99,2013-08-21 17:44:05,1560,11,19.99,0,0.0,2017-11-22 18:45:33,5.0,Outlast
2017-12-21 18:08:27,3.99,2.99,3.99,2013-08-21 17:44:05,1583,12,19.99,1,80.040020010005,2017-12-21 18:08:27,0.0,Outlast
2018-01-04 18:38:44,19.99,2.99,19.99,2013-08-21 17:44:05,1597,1,19.99,0,0.0,2017-12-21 18:08:27,14.0,Outlast
2018-03-27 16:30:18,3.99,2.99,3.99,2013-08-21 17:44:05,1678,3,19.99,1,80.040020010005,2018-03-27 16:30:18,0.0,Outlast
2018-04-02 16:10:07,19.99,2.99,19.99,2013-08-21 17:44:05,1684,4,19.99,0,0.0,2018-03-27 16:30:18,5.0,Outlast
2018-06-21 17:32:41,3.99,2.99,3.99,2013-08-21 17:44:05,1764,6,19.99,1,80.040020010005,2018-06-21 17:32:41,0.0,Outlast
2018-07-05 17:19:13,19.99,2.99,19.99,2013-08-21 17:44:05,1778,7,19.99,0,0.0,2018-06-21 17:32:41,13.0,Outlast
2018-10-29 17:15:32,3.99,2.99,3.99,2013-08-21 17:44:05,1894,10,19.99,1,80.040020010005,2018-10-29 17:15:32,0.0,Outlast
2018-11-01 17:53:19,19.99,2.99,19.99,2013-08-21 17:44:05,1898,11,19.99,0,0.0,2018-10-29 17:15:32,3.0,Outlast
2018-11-21 18:28:55,3.99,2.99,3.99,2013-08-21 17:44:05,1918,11,19.99,1,80.040020010005,2018-11-21 18:28:55,0.0,Outlast
2018-11-27 20:44:39,19.99,2.99,19.99,2013-08-21 17:44:05,1924,11,19.99,0,0.0,2018-11-21 18:28:55,6.0,Outlast
2018-12-20 20:37:15,3.99,2.99,3.99,2013-08-21 17:44:05,1947,12,19.99,1,80.040020010005,2018-12-20 20:37:15,0.0,Outlast
2019-01-03 19:16:47,19.99,2.99,19.99,2013-08-21 17:44:05,1961,1,19.99,0,0.0,2018-12-20 20:37:15,13.0,Outlast
2019-02-04 18:11:01,3.99,2.99,3.99,2013-08-21 17:44:05,1993,2,19.99,1,80.040020010005,2019-02-04 18:11:01,0.0,Outlast
2019-02-11 21:03:49,19.99,2.99,19.99,2013-08-21 17:44:05,2000,2,19.99,0,0.0,2019-02-04 18:11:01,7.0,Outlast
2019-03-16 17:20:12,4.0,2.99,4.0,2013-08-21 17:44:05,2032,3,19.99,1,79.98999499749874,2019-03-16 17:20:12,0.0,Outlast
2019-03-18 17:30:40,19.99,2.99,19.99,2013-08-21 17:44:05,2034,3,19.99,0,0.0,2019-03-16 17:20:12,2.0,Outlast
2019-06-25 17:46:07,3.99,2.99,3.99,2013-08-21 17:44:05,2134,6,19.99,1,80.040020010005,2019-06-25 17:46:07,0.0,Outlast
2019-07-09 18:00:15,19.99,2.99,19.99,2013-08-21 17:44:05,2148,7,19.99,0,0.0,2019-06-25 17:46:07,14.0,Outlast
2019-10-28 17:11:08,3.99,2.99,3.99,2013-08-21 17:44:05,2258,10,19.99,1,80.040020010005,2019-10-28 17:11:08,0.0,Outlast
2019-11-01 17:19:58,19.99,2.99,19.99,2013-08-21 17:44:05,2262,11,19.99,0,0.0,2019-10-28 17:11:08,4.0,Outlast
2019-11-10 16:37:44,3.99,2.99,3.99,2013-08-21 17:44:05,2271,11,19.99,1,80.040020010005,2019-11-10 16:37:44,0.0,Outlast
2019-11-12 16:51:14,19.99,2.99,19.99,2013-08-21 17:44:05,2273,11,19.99,0,0.0,2019-11-10 16:37:44,2.0,Outlast
2019-11-26 18:11:58,3.99,2.99,3.99,2013-08-21 17:44:05,2288,11,19.99,1,80.040020010005,2019-11-26 18:11:58,0.0,Outlast
2019-12-03 18:12:46,19.99,2.99,19.99,2013-08-21 17:44:05,2295,12,19.99,0,0.0,2019-11-26 18:11:58,7.0,Outlast
2019-12-19 18:06:51,3.99,2.99,3.99,2013-08-21 17:44:05,2311,12,19.99,1,80.040020010005,2019-12-19 18:06:51,0.0,Outlast
2020-01-02 18:19:30,19.99,2.99,19.99,2013-08-21 17:44:05,2325,1,19.99,0,0.0,2019-12-19 18:06:51,14.0,Outlast
2020-01-23 18:16:00,3.99,2.99,3.99,2013-08-21 17:44:05,2346,1,19.99,1,80.040020010005,2020-01-23 18:16:00,0.0,Outlast
2020-01-27 19:40:24,19.99,2.99,19.99,2013-08-21 17:44:05,2350,1,19.99,0,0.0,2020-01-23 18:16:00,4.0,Outlast
2020-02-28 18:22:00,4.0,2.99,4.0,2013-08-21 17:44:05,2382,2,19.99,1,79.98999499749874,2020-02-28 18:22:00,0.0,Outlast
2020-03-01 18:10:11,19.99,2.99,19.99,2013-08-21 17:44:05,2384,3,19.99,0,0.0,2020-02-28 18:22:00,1.0,Outlast
2020-06-25 17:08:59,2.99,2.99,2.99,2013-08-21 17:44:05,2499,6,19.99,1,85.04252126063031,2020-06-25 17:08:59,0.0,Outlast
2020-07-09 17:29:30,19.99,2.99,19.99,2013-08-21 17:44:05,2513,7,19.99,0,0.0,2020-06-25 17:08:59,14.0,Outlast
2020-10-29 17:04:21,2.99,2.99,2.99,2013-08-21 17:44:05,2625,10,19.99,1,85.04252126063031,2020-10-29 17:04:21,0.0,Outlast
2020-11-02 18:26:19,19.99,2.99,19.99,2013-08-21 17:44:05,2630,11,19.99,0,0.0,2020-10-29 17:04:21,4.0,Outlast
2020-11-25 18:13:12,2.99,2.99,2.99,2013-08-21 17:44:05,2653,11,19.99,1,85.04252126063031,2020-11-25 18:13:12,0.0,Outlast
2020-12-01 18:25:48,19.99,2.99,19.99,2013-08-21 17:44:05,2659,12,19.99,0,0.0,2020-11-25 18:13:12,6.0,Outlast
2020-12-22 18:14:41,2.99,2.99,2.99,2013-08-21 17:44:05,2680,12,19.99,1,85.04252126063031,2020-12-22 18:14:41,0.0,Outlast
2021-01-05 19:41:59,19.99,2.99,19.99,2013-08-21 17:44:05,2694,1,19.99,0,0.0,2020-12-22 18:14:41,14.0,Outlast
2021-01-28 18:08:18,2.99,2.99,2.99,2013-08-21 17:44:05,2717,1,19.99,1,85.04252126063031,2021-01-28 18:08:18,0.0,Outlast
2021-02-01 18:27:49,19.99,2.99,19.99,2013-08-21 17:44:05,2721,2,19.99,0,0.0,2021-01-28 18:08:18,4.0,Outlast
2021-02-11 18:11:27,2.99,2.99,2.99,2013-08-21 17:44:05,2731,2,19.99,1,85.04252126063031,2021-02-11 18:11:27,0.0,Outlast
2021-02-15 19:21:27,19.99,2.99,19.99,2013-08-21 17:44:05,2735,2,19.99,0,0.0,2021-02-11 18:11:27,4.0,Outlast
2021-06-24 17:33:44,2.99,2.99,2.99,2013-08-21 17:44:05,2863,6,19.99,1,85.04252126063031,2021-06-24 17:33:44,0.0,Outlast
